code,name,first_date,last_date,bars
sz002367,康力电梯,2015-01-05,2026-09-02,2772
sz002365,永安药业,2015-01-05,2026-09-02,2836
sz002362,汉王科技,2015-01-05,2026-09-02,2836
sz002370,亚太药业,2015-01-05,2026-09-02,2705
sz002366,融发核电,2015-01-05,2026-09-02,2697
sz002368,太极股份,2015-01-05,2026-09-02,2661
sz002363,隆基机械,2015-01-05,2026-09-02,2822
sz002371,北方华创,2015-01-05,2026-09-01,2764
sz002369,卓翼科技,2015-01-05,2026-09-02,2601
sz002372,伟星新材,2015-01-05,2026-09-02,2836
sz002373,千方科技,2015-01-05,2026-09-02,2667
sz002376,新北洋,2015-01-05,2026-09-02,2783
sz002378,章源钨业,2015-01-05,2026-09-02,2816
sz002380,科远智慧,2015-01-05,2026-09-02,2823
sz002352,顺丰控股,2015-01-05,2026-09-02,2788
sz002375,亚厦股份,2015-01-05,2026-09-02,2814
sz002374,中锐股份,2015-01-05,2026-09-02,2808
sz002377,国创高新,2015-01-05,2026-09-02,2668
sz002381,双箭股份,2015-01-05,2026-09-02,2821
sz002360,ST同德,2015-01-05,2026-09-02,2790
sz002379,宏桥控股,2015-01-05,2026-09-02,2486
sz002382,蓝帆医疗,2015-01-05,2026-09-02,2714
sz002383,合众思壮,2015-01-05,2026-09-02,2668
sz002384,东山精密,2015-01-05,2026-09-02,2635
sz002386,天原股份,2015-01-07,2026-09-02,2804
sz002387,维信诺,2015-01-05,2026-09-02,2692
sz002388,新亚制程,2015-01-05,2026-09-02,2749
sz002391,长青股份,2015-01-05,2026-09-02,2836
sz002390,信邦制药,2015-01-05,2026-09-02,2766
sz002385,大北农,2015-01-05,2026-09-02,2811
sz002396,星网锐捷,2015-02-09,2026-09-02,2698
sz002393,力生制药,2015-01-05,2026-09-02,2836
sz002395,双象股份,2015-01-05,2026-09-02,2799
sz002394,联发股份,2015-01-05,2026-09-02,2836
sz002389,航天彩虹,2015-01-05,2026-09-02,2631
sz002397,梦洁股份,2015-01-05,2026-09-02,2830
sz002398,垒知集团,2015-01-05,2026-09-02,2715
sz002392,北京利尔,2015-01-05,2026-09-02,2773
sz002400,省广集团,2015-01-05,2026-09-02,2667
sz002399,海普瑞,2015-01-05,2026-09-02,2669
sz002401,中远海科,2015-01-05,2026-09-02,2753
sz002402,和而泰,2015-01-05,2026-09-02,2818
sz002403,爱仕达,2015-01-05,2026-09-02,2803
sz002406,远东传动,2015-01-05,2026-09-02,2831
sz002408,齐翔腾达,2015-01-05,2026-09-02,2659
sz002407,多氟多,2015-01-05,2026-09-02,2806
sz002409,雅克科技,2015-01-05,2026-09-02,2538
sz002404,嘉欣丝绸,2015-01-05,2026-09-02,2795
sz002410,广联达,2015-01-05,2026-09-02,2799
sz002415,海康威视,2015-01-05,2026-09-01,2790
sz002411,必康退,2015-04-21,2023-07-11,1777
sz002405,四维图新,2015-01-05,2026-09-02,2759
sz002417,深南退,2015-01-05,2023-07-07,1811
sz002412,汉森制药,2015-01-05,2026-09-02,2730
sz002416,爱施德,2015-01-05,2026-09-01,2773
sz002414,高德红外,2015-01-05,2026-09-02,2751
sz002413,雷科防务,2015-01-05,2026-09-02,2663
sz002423,中粮资本,2015-01-05,2026-09-02,2685
sz002420,毅昌科技,2015-01-05,2026-09-02,2829
sz002419,天虹股份,2015-01-05,2026-09-02,2836
sz002421,达实智能,2015-01-05,2026-09-02,2744
sz002418,康盛股份,2015-01-05,2026-09-02,2645
sz002424,ST百灵,2015-01-05,2026-09-02,2833
sz002427,尤夫股份,2015-01-05,2026-09-02,2641
sz002425,凯撒文化,2015-01-08,2026-09-02,2701
sz002428,云南锗业,2015-01-05,2026-09-02,2828
sz002426,胜利精密,2015-01-05,2026-09-02,2575
sz002429,兆驰股份,2015-01-05,2026-09-02,2753
sz002430,杭氧股份,2015-01-05,2026-09-02,2822
sz002422,科伦药业,2015-01-05,2026-09-02,2832
sz002435,ST长康,2015-01-05,2024-07-01,2149
sz002434,万里扬,2015-01-05,2026-09-02,2701
sz002433,太安退,2015-01-05,2024-07-04,2235
sz002431,ST棕榈,2015-01-05,2026-09-02,2687
sz002436,兴森科技,2015-01-05,2026-09-02,2698
sz002432,九安医疗,2015-01-05,2026-09-02,2815
sz002439,启明星辰,2015-03-12,2026-09-02,2712
sz002440,闰土股份,2015-01-05,2026-09-02,2779
sz002442,龙星科技,2015-05-08,2026-09-02,2568
sz002437,誉衡药业,2015-01-26,2026-09-02,2679
sz002438,江苏神通,2015-01-05,2026-09-02,2725
sz002444,巨星科技,2015-01-05,2026-09-02,2831
sz002443,金洲管道,2015-01-05,2026-09-02,2672
sz002441,众业达,2015-01-05,2026-09-02,2791
sz002447,晨鑫退,2015-01-05,2022-06-24,1500
sz002445,中南文化,2015-01-05,2026-09-02,2569
sz002446,盛路通信,2015-01-05,2026-09-02,2765
sz002448,中原内配,2015-01-05,2026-09-02,2832
sz002449,国星光电,2015-01-05,2026-09-02,2832
sz002457,青龙管业,2015-01-05,2026-09-02,2836
sz002453,华软科技,2015-02-03,2026-09-02,2631
sz002454,松芝股份,2015-01-05,2026-09-02,2816
sz002451,摩恩电气,2015-01-05,2026-09-02,2747
sz002450,康得退,2015-01-05,2021-05-28,899
sz002452,长高电气,2015-01-05,2026-09-02,2701
sz002455,百川股份,2015-01-05,2026-09-02,2796
sz002458,益生股份,2015-01-05,2026-09-02,2760
sz002456,欧菲光,2015-01-05,2026-09-02,2803
sz002459,晶澳科技,2015-01-05,2026-09-02,2763
sz002460,赣锋锂业,2015-01-05,2026-09-02,2819
sz002463,沪电股份,2015-01-05,2026-09-02,2836
sz002464,众应退,2015-01-19,2022-06-27,1289
sz002465,海格通信,2015-01-05,2026-09-02,2708
sz002462,嘉事堂,2015-01-05,2026-09-02,2748
sz002461,珠江啤酒,2015-01-05,2026-09-02,2800
sz002469,三维化学,2015-01-05,2026-09-02,2747
sz002466,天齐锂业,2015-01-05,2026-09-02,2793
sz002471,中超控股,2015-01-05,2026-09-02,2741
sz002473,圣莱退,2015-01-05,2022-06-21,1444
sz002470,金正大,2015-01-05,2026-09-02,2733
sz002472,双环传动,2015-01-05,2026-09-02,2827
sz002475,立讯精密,2015-01-05,2026-09-01,2818
sz002467,二六三,2015-01-05,2026-09-02,2812
sz002468,申通快递,2015-01-05,2026-09-02,2743
sz002474,榕基软件,2015-01-05,2026-09-02,2776
sz002477,雏鹰退,2015-01-05,2019-10-15,1020
sz002476,新叶股份,2015-01-05,2026-09-02,2719
sz002480,新筑股份,2015-01-05,2026-09-02,2794
sz002479,富春环保,2015-01-05,2026-09-02,2813
sz002478,常宝股份,2015-01-05,2026-09-02,2754
sz002482,广田集团,2015-01-06,2026-09-02,2807
sz002481,双塔食品,2015-01-05,2026-09-02,2711
sz002484,江海股份,2015-01-05,2026-09-02,2836
sz002485,ST雪发,2015-01-05,2026-09-02,2518
sz002488,金固股份,2015-01-05,2026-09-02,2809
sz002486,嘉麟杰,2015-01-05,2026-09-02,2658
sz002487,大金重工,2015-01-05,2026-09-02,2816
sz002489,浙江永强,2015-01-05,2026-09-02,2803
sz002490,山东墨龙,2015-01-05,2026-09-02,2832
sz002492,恒基达鑫,2015-01-05,2026-09-02,2558
sz002491,通鼎互联,2015-01-05,2026-09-02,2642
sz002497,雅化集团,2015-01-05,2026-09-02,2836
sz002495,佳隆股份,2015-01-05,2026-09-02,2828
sz002483,润邦股份,2015-01-05,2026-09-02,2710
sz002494,华斯股份,2015-01-05,2026-09-02,2797
sz002496,辉丰股份,2015-01-05,2026-09-02,2815
sz002498,汉缆股份,2015-01-05,2026-09-02,2802
sz002502,ST鼎龙,2015-01-05,2024-07-16,2017
sz002493,荣盛石化,2015-01-05,2026-09-02,2832
sz002500,山西证券,2015-01-05,2026-09-02,2825
sz002505,鹏都农牧,2015-01-05,2024-07-02,2105
sz002503,*ST搜特,2015-01-05,2023-05-22,1997
sz002504,*ST弘高,2015-01-05,2023-06-12,1845
sz002499,科林退,2015-01-05,2023-04-17,1819
sz002501,*ST利源,2015-01-05,2026-09-02,2818
sz002509,天茂退,2015-04-15,2020-07-17,1008
sz002508,老板电器,2015-01-05,2026-09-02,2832
sz002510,天汽模,2015-01-05,2026-09-02,2749
sz002514,*ST宝馨,2015-01-05,2026-09-02,2700
sz002507,涪陵榨菜,2015-03-23,2026-09-02,2652
sz002512,ST达华,2015-06-08,2026-09-02,2470
sz002513,蓝丰生化,2015-01-05,2026-09-02,2630
sz002515,金字火腿,2015-01-05,2026-09-02,2596
sz002511,中顺洁柔,2015-01-05,2026-09-02,2806
sz002506,协鑫集成,2015-08-12,2026-09-02,2668
sz002519,银河电子,2015-01-05,2026-09-02,2784
sz002516,旷达科技,2015-01-05,2026-09-02,2815
sz002517,恺英网络,2015-04-17,2026-09-02,2724
sz002522,浙江众成,2015-01-05,2026-09-02,2810
sz002521,齐峰新材,2015-01-05,2026-09-02,2831
sz002523,天桥起重,2015-01-05,2026-09-02,2772
sz002518,科士达,2015-01-05,2026-09-02,2811
sz002520,日发精机,2015-01-05,2026-09-02,2679
sz002526,山东矿机,2015-01-05,2026-09-02,2635
sz002528,*ST英飞,2015-02-13,2026-09-02,2775
sz002527,新时达,2015-01-05,2026-09-02,2757
sz002529,海源复材,2015-02-03,2026-09-02,2771
sz002533,金杯电工,2015-01-05,2026-09-02,2815
sz002534,西子洁能,2015-01-05,2026-09-02,2836
sz002531,天顺风能,2015-01-26,2026-09-02,2807
sz002530,金财互联,2015-01-05,2026-09-02,2669
sz002532,天山铝业,2015-01-05,2026-09-02,2727
sz002537,海联金汇,2015-01-05,2026-09-02,2702
sz002538,ST司特,2015-01-05,2026-09-02,2788
sz002535,林州重机,2015-01-05,2026-09-02,2732
sz002536,飞龙股份,2015-01-05,2026-09-02,2830
sz002540,亚太科技,2015-01-05,2026-09-01,2825
sz002539,云图控股,2015-01-05,2026-09-02,2831
sz002543,万和电气,2015-01-05,2026-09-02,2803
sz002541,鸿路钢构,2015-01-05,2026-09-02,2831
sz002542,*ST中岩,2015-01-05,2026-09-02,2714
sz002548,金新农,2015-01-05,2026-09-02,2749
sz002547,*ST春兴,2015-01-05,2026-09-02,2639
sz002544,普天科技,2015-01-05,2026-09-02,2682
sz002546,新联电子,2015-01-05,2026-09-02,2816
sz002552,宝鼎科技,2015-01-07,2026-09-02,2755
sz002549,凯美特气,2015-01-05,2026-09-02,2730
sz002550,千红制药,2015-01-05,2026-09-02,2833
sz002545,东方铁塔,2015-01-05,2026-09-02,2606
sz002553,南方精工,2015-01-06,2026-09-02,2712
sz002551,尚荣医疗,2015-01-05,2026-09-02,2814
sz002554,惠博普,2015-01-05,2026-09-02,2788
sz002556,辉隆股份,2015-01-05,2026-09-02,2817
sz002558,巨人网络,2015-11-11,2026-09-02,2514
sz002560,通达股份,2015-01-05,2026-09-02,2771
sz002559,亚威股份,2015-01-05,2026-09-02,2825
sz002524,光正眼科,2015-01-05,2026-09-02,2681
sz002555,三七互娱,2015-01-05,2026-09-02,2638
sz002557,洽洽食品,2015-01-05,2026-09-02,2796
sz002561,徐家汇,2015-01-05,2026-09-02,2836
sz002565,顺灏股份,2015-01-05,2026-09-02,2793
sz002562,兄弟科技,2015-01-05,2026-09-02,2814
sz002567,唐人神,2015-01-05,2026-09-02,2633
sz002569,*ST步森,2015-01-05,2026-09-02,2378
sz002568,百润股份,2015-01-05,2026-09-02,2804
sz002566,益盛药业,2015-01-05,2026-09-02,2830
sz002564,天沃科技,2015-01-05,2026-09-02,2725
sz002570,贝因美,2015-01-05,2026-09-02,2786
sz002563,森马服饰,2015-01-05,2026-09-01,2834
sz002572,索菲亚,2015-01-05,2026-09-01,2810
sz002571,德力股份,2015-01-05,2026-09-02,2522
sz002573,清新环境,2015-01-05,2026-09-02,2654
sz002576,通达动力,2015-01-05,2026-09-02,2470
sz002575,群兴玩具,2015-01-05,2026-09-02,2487
sz002578,闽发铝业,2015-01-05,2026-09-02,2667
sz002577,雷柏科技,2015-01-09,2026-09-02,2727
sz002580,圣阳股份,2015-01-05,2026-09-02,2682
sz002579,中京电子,2015-01-05,2026-09-02,2697
sz002581,*ST未名,2015-01-05,2026-09-02,2814
sz002574,明牌珠宝,2015-01-05,2026-09-02,2654
sz002588,史丹利,2015-01-05,2026-09-02,2832
sz002584,西陇科学,2015-01-05,2026-09-02,2632
sz002582,好想你,2015-01-05,2026-09-02,2703
sz002585,双星新材,2015-01-05,2026-09-02,2831
sz002583,海能达,2015-01-05,2026-09-02,2796
sz002587,奥拓电子,2015-01-05,2026-09-02,2718
sz002589,瑞康医药,2015-01-05,2026-09-02,2740
sz002586,围海股份,2015-01-05,2026-09-02,2632
sz002592,ST八菱,2015-02-02,2026-09-02,2688
sz002593,日上集团,2015-01-05,2026-09-02,2826
sz002590,万安科技,2015-01-05,2026-09-02,2808
sz002594,比亚迪,2015-01-05,2026-09-01,2825
sz002597,金禾实业,2015-01-05,2026-09-02,2829
sz002595,豪迈科技,2015-01-05,2026-09-02,2836
sz002596,海南瑞泽,2015-01-05,2026-09-02,2635
sz002598,ST章鼓,2015-01-05,2026-09-02,2759
sz002591,恒大高新,2015-01-05,2026-09-02,2679
sz002599,盛通股份,2015-01-05,2026-09-02,2743
sz002601,龙佰集团,2015-01-05,2026-09-01,2745
sz002604,龙力退,2015-01-05,2020-07-14,889
sz002602,世纪华通,2015-12-08,2026-09-02,2464
sz002603,以岭药业,2015-01-05,2026-09-02,2822
sz002600,领益智造,2015-01-05,2026-09-02,2672
sz002605,姚记科技,2015-01-05,2026-09-02,2683
sz002609,捷顺科技,2015-01-05,2026-09-02,2811
sz002606,大连电瓷,2015-01-05,2026-09-02,2622
sz002608,江苏国信,2015-01-05,2026-09-02,2500
sz002610,ST爱康,2015-01-05,2024-06-18,2077
sz002607,中公教育,2015-01-05,2026-09-02,2663
sz002613,北玻股份,2015-01-05,2026-09-02,2829
sz002612,朗姿股份,2015-01-05,2026-09-02,2683
sz002611,东方精工,2015-01-05,2026-09-02,2697
sz002619,*ST艾格,2015-01-05,2022-03-31,1412
sz002615,哈尔斯,2015-01-05,2026-09-02,2826
sz002616,长青集团,2015-01-05,2026-09-02,2788
sz002614,奥佳华,2015-01-05,2026-09-02,2802
sz002618,丹邦退,2015-01-05,2022-06-21,1792
sz002620,*ST瑞和,2015-01-05,2026-09-02,2784
sz002617,露笑科技,2015-04-29,2026-09-02,2508
sz002621,*ST美吉,2015-01-05,2024-06-13,2062
sz002622,皓宸医疗,2015-01-05,2026-09-02,2495
sz002629,仁智股份,2015-01-05,2026-09-02,2629
sz002627,三峡旅游,2015-01-05,2026-09-02,2805
sz002625,光启技术,2015-03-26,2026-09-02,2598
sz002626,金达威,2015-01-05,2026-09-02,2769
sz002628,成都路桥,2015-01-05,2026-09-02,2811
sz002623,亚玛顿,2015-01-05,2026-09-02,2817
sz002631,德尔未来,2015-01-05,2026-09-02,2677
sz002630,*ST华西,2015-01-05,2026-09-02,2606
sz002624,完美世界,2015-01-05,2026-09-02,2559
sz002632,道明光学,2015-01-05,2026-09-02,2712
sz002634,*ST棒杰,2015-01-05,2026-09-02,2820
sz002633,申科股份,2015-01-05,2026-09-02,2634
sz002635,安洁科技,2015-01-05,2026-09-02,2763
sz002636,金安国纪,2015-01-05,2026-09-02,2715
sz002637,赞宇科技,2015-01-05,2026-09-02,2773
sz002638,勤上股份,2015-01-05,2026-09-02,2501
sz002643,万润股份,2015-01-05,2026-09-02,2722
sz002642,荣联科技,2015-01-05,2026-09-02,2700
sz002641,公元股份,2015-01-05,2026-09-02,2836
sz002639,雪人集团,2015-01-05,2026-09-02,2725
sz002645,华宏科技,2015-06-09,2026-09-02,2711
sz002646,天佑德酒,2015-01-05,2026-09-02,2836
sz002644,佛慈制药,2015-01-05,2026-09-02,2824
sz002648,卫星化学,2015-01-05,2026-09-02,2816
sz002647,仁东控股,2015-01-23,2026-09-02,2428
sz002640,跨境通,2015-01-05,2026-09-02,2746
sz002649,博彦科技,2015-01-05,2026-09-02,2781
sz002651,利君股份,2015-01-05,2026-09-02,2794
sz002650,ST加加,2015-01-05,2026-09-02,2506
sz002654,万润科技,2015-01-05,2026-09-02,2550
sz002653,海思科,2015-01-05,2026-09-02,2831
sz002655,共达电声,2015-01-05,2026-09-02,2619
sz002656,摩登大道,2015-01-05,2026-09-02,2470
sz002658,雪迪龙,2015-01-05,2026-09-02,2827
sz002659,凯文教育,2015-05-13,2026-09-02,2667
sz002663,普邦股份,2015-03-17,2026-09-02,2630
sz002664,信质集团,2015-01-05,2026-09-02,2655
sz002660,茂硕电源,2015-01-05,2026-09-02,2755
sz002661,克明食品,2015-01-05,2026-09-02,2770
sz002652,扬子新材,2015-01-19,2026-09-02,2568
sz002662,峰璟股份,2015-01-05,2026-09-02,2717
sz002665,ST航高,2015-01-05,2024-06-27,2139
sz002666,德联集团,2015-01-05,2026-09-02,2833
sz002668,TCL智家,2015-01-05,2026-09-02,2614
sz002667,*ST威领,2015-01-05,2026-09-02,2661
sz002671,龙泉股份,2015-01-05,2026-09-02,2738
sz002669,康达新材,2015-01-05,2026-09-02,2624
sz002672,东江环保,2015-01-05,2026-09-02,2760
sz002674,兴业科技,2015-01-05,2026-09-02,2814
sz002675,东诚药业,2015-04-23,2026-09-02,2515
sz002673,西部证券,2015-01-05,2026-09-02,2822
sz002670,国盛证券,2015-01-05,2026-09-02,2597
sz002676,顺威股份,2015-01-05,2026-09-02,2599
sz002678,珠江钢琴,2015-01-05,2026-09-02,2816
sz002680,长生退,2015-01-05,2019-11-26,882
sz002681,奋达科技,2015-01-05,2026-09-02,2751
sz002682,龙洲股份,2015-01-05,2026-09-02,2740
sz002677,浙江美大,2015-01-05,2026-09-02,2766
sz002684,猛狮退,2015-01-05,2022-06-24,1538
sz002686,亿利达,2015-01-05,2026-09-02,2739
sz002683,广东宏大,2015-01-05,2026-09-02,2664
sz002685,华东重机,2015-01-05,2026-09-02,2636
sz002688,金河生物,2015-01-05,2026-09-02,2804
sz002691,*ST冀凯,2015-01-05,2026-09-02,2631
sz002687,乔治白,2015-01-05,2026-09-02,2833
sz002690,美亚光电,2015-01-05,2026-09-02,2832
sz002689,ST远智,2015-01-05,2026-09-02,2827
sz002679,福建金森,2015-01-05,2026-09-02,2832
sz002695,煌上煌,2015-01-05,2026-09-02,2822
sz002657,中科金财,2015-01-05,2026-09-02,2821
sz002692,远程股份,2015-01-05,2026-09-02,2748
sz002693,双成药业,2015-02-03,2026-09-02,2755
sz002698,博实股份,2015-01-05,2026-09-02,2816
sz002694,*ST顾地,2015-03-17,2026-09-02,2578
sz002697,红旗连锁,2015-01-05,2026-09-02,2760
sz002700,万憬能源,2015-01-05,2026-09-02,2834
sz002699,*ST美盛,2015-01-05,2024-04-25,2053
sz002701,奥瑞金,2015-01-05,2026-09-02,2758
sz002696,百洋股份,2015-01-05,2026-09-02,2630
sz002703,浙江世宝,2015-01-05,2026-09-02,2674
sz002706,良信股份,2015-01-05,2026-09-02,2825
sz002705,新宝股份,2015-01-05,2026-09-02,2836
sz002702,海欣食品,2015-01-05,2026-09-02,2776
sz002707,众信旅游,2015-01-05,2026-09-02,2667
sz002712,思美传媒,2015-01-05,2026-09-02,2643
sz002711,欧浦退,2015-01-05,2021-07-14,1218
sz002709,天赐材料,2015-01-05,2026-09-02,2822
sz002708,光洋股份,2015-01-05,2026-09-02,2809
sz002714,牧原股份,2015-01-05,2026-09-01,2810
sz002715,登云股份,2015-01-05,2026-09-02,2818
sz002716,湖南白银,2015-01-05,2026-09-02,2645
sz002717,*ST岭南,2015-01-12,2026-09-02,2670
sz002723,小崧股份,2015-01-05,2026-09-02,2743
sz002719,ST麦趣,2015-01-05,2026-09-02,2606
sz002722,物产金轮,2015-04-13,2026-09-02,2754
sz002725,跃岭股份,2015-01-05,2026-09-02,2702
sz002726,ST龙大,2015-01-05,2026-09-02,2762
sz002724,海洋王,2015-01-05,2026-09-02,2764
sz002718,友邦吊顶,2015-01-05,2026-09-02,2801
sz002721,金一文化,2015-01-05,2026-09-02,2515
sz002727,一心堂,2015-01-05,2026-09-02,2739
sz002731,*ST萃华,2015-01-05,2026-08-31,2771
sz002730,电光科技,2015-01-05,2026-09-02,2704
sz002732,燕塘乳业,2015-01-05,2026-09-02,2824
sz002729,好利科技,2015-01-05,2026-09-02,2724
sz002734,利民股份,2015-01-27,2026-09-02,2810
sz002733,雄韬股份,2015-01-05,2026-09-02,2820
sz002735,王子新材,2015-01-05,2026-09-02,2611
sz002728,特一药业,2015-04-21,2026-09-02,2743
sz002713,东易日盛,2015-01-05,2026-09-02,2797
sz002737,葵花药业,2015-01-05,2026-09-01,2835
sz002736,国信证券,2015-01-05,2026-09-02,2819
sz002738,中矿资源,2015-01-05,2026-09-02,2708
sz002741,光华科技,2015-02-16,2026-09-02,2761
sz002740,*ST爱迪,2015-01-22,2024-01-19,2017
sz002743,富煌钢构,2015-02-17,2026-09-02,2773
sz002739,儒意电影,2015-01-22,2026-09-02,2373
sz002746,仙坛股份,2015-02-16,2026-09-02,2793
sz002747,埃斯顿,2015-03-20,2026-09-02,2728
sz002742,冀衡医药,2015-02-17,2026-09-02,2717
sz002745,木林森,2015-02-17,2026-09-02,2594
sz002750,龙津退,2015-03-24,2025-06-26,2464
sz002749,国光股份,2015-03-20,2026-09-02,2787
sz002757,南兴股份,2015-05-27,2026-09-02,2652
sz002756,永兴材料,2015-05-15,2026-09-01,2613
sz002753,永东股份,2015-05-19,2026-09-02,2747
sz002751,易尚退,2015-04-24,2023-07-12,1923
sz002755,奥赛康,2015-05-15,2026-09-02,2713
sz002748,世龙实业,2015-03-19,2026-09-02,2769
sz002752,昇兴股份,2015-04-22,2026-09-02,2703
sz002758,浙农股份,2015-05-27,2026-09-02,2720
sz002759,ST天际,2015-05-28,2026-09-02,2660
sz002760,凤形股份,2015-06-11,2026-09-02,2707
sz002762,金发拉比,2015-06-10,2026-09-02,2603
sz002761,浙江建投,2015-06-10,2026-09-02,2638
sz002765,蓝黛科技,2015-06-12,2026-09-02,2676
sz002769,普路通,2015-06-29,2026-09-02,2682
sz002763,汇洁股份,2015-06-10,2026-09-02,2731
sz002770,科迪退,2015-06-30,2022-06-22,1557
sz002767,先锋电子,2015-06-12,2026-09-02,2729
sz002771,真视通,2015-06-29,2026-09-02,2671
sz002766,索菱股份,2015-06-11,2026-09-02,2583
sz002768,国恩股份,2015-06-30,2026-09-02,2714
sz002773,康弘药业,2015-06-26,2026-09-02,2720
sz002772,众兴菌业,2015-06-26,2026-09-02,2710
sz002777,久远银海,2015-12-31,2026-09-02,2583
sz002776,*ST柏龙,2015-06-26,2023-12-26,2015
sz002774,快意电梯,2017-03-24,2026-09-02,2292
sz002775,文科股份,2015-06-29,2026-09-02,2708
sz002779,中坚科技,2015-12-09,2026-09-02,2565
sz002778,中晟高科,2016-01-06,2026-09-02,2524
sz002781,奇信退,2015-12-22,2023-07-04,1687
sz002782,可立克,2015-12-22,2026-09-02,2600
sz002783,凯龙股份,2015-12-09,2026-09-02,2609
sz002780,三夫户外,2015-12-09,2026-09-02,2599
sz002787,华源控股,2015-12-31,2026-09-02,2458
sz002786,银宝山新,2015-12-23,2026-09-02,2596
sz002785,万里石,2015-12-23,2026-09-02,2593
sz002788,鹭燕医药,2016-02-18,2026-09-02,2558
sz002789,*ST建艺,2016-03-11,2026-09-02,2547
sz002790,瑞尔特,2016-03-08,2026-09-02,2551
sz002792,通宇通讯,2016-03-28,2026-09-02,2537
sz002791,坚朗五金,2016-03-29,2026-09-02,2536
sz002796,世嘉科技,2016-05-10,2026-09-02,2446
sz002797,第一创业,2016-05-11,2026-09-02,2490
sz002793,罗欣药业,2016-04-15,2026-09-02,2513
sz002799,环球印务,2016-06-08,2026-09-02,2428
sz002798,帝欧水华,2016-05-25,2026-09-02,2427
sz002795,永和智控,2016-04-28,2026-09-02,2432
